,id,budget,revenue,original_title,director,genres,release_date,release_year,budget_adj,revenue_adj
3137,72431,58000000,50365377,Red Tails,Anthony Hemingway,History,1/19/12,2012,55085168.3184302,47834228.7838999
3138,72431,58000000,50365377,Red Tails,Anthony Hemingway,War,1/19/12,2012,55085168.3184302,47834228.7838999
3139,104755,1500000,1165882,The Lords of Salem,Rob Zombie,Horror,9/10/12,2012,1424616.42202836,1107289.76223151
3140,104755,1500000,1165882,The Lords of Salem,Rob Zombie,Thriller,9/10/12,2012,1424616.42202836,1107289.76223151
3141,119698,0,0,The Dinosaur Project,Sid Bennett,TV Movie,8/9/12,2012,0.0,0.0
3142,119698,0,0,The Dinosaur Project,Sid Bennett,Adventure,8/9/12,2012,0.0,0.0
3143,49526,35000000,31083599,Premium Rush,David Koepp,Crime,8/24/12,2012,33241049.8473286,29521470.3940963
3144,49526,35000000,31083599,Premium Rush,David Koepp,Action,8/24/12,2012,33241049.8473286,29521470.3940963
3145,49526,35000000,31083599,Premium Rush,David Koepp,Thriller,8/24/12,2012,33241049.8473286,29521470.3940963
3146,84174,3000000,11947954,Bachelorette,Leslye Headland,Comedy,8/6/12,2012,2849232.84405673,11347500.9853596
3147,84174,3000000,11947954,Bachelorette,Leslye Headland,Romance,8/6/12,2012,2849232.84405673,11347500.9853596
3148,83686,6000000,13231461,The Words,Brian Klugman|Lee Sternthal,Drama,9/7/12,2012,5698465.68811347,12566504.4186852
3149,83686,6000000,13231461,The Words,Brian Klugman|Lee Sternthal,Thriller,9/7/12,2012,5698465.68811347,12566504.4186852
3150,83770,25000000,8784318,On the Road,Walter Salles,Adventure,5/22/12,2012,23743607.0338061,8342855.78607959
3151,83770,25000000,8784318,On the Road,Walter Salles,Drama,5/22/12,2012,23743607.0338061,8342855.78607959
3152,125490,2400000,0,Antiviral,Brandon Cronenberg,Science Fiction,9/19/12,2012,2279386.27524539,0.0
3153,125490,2400000,0,Antiviral,Brandon Cronenberg,Horror,9/19/12,2012,2279386.27524539,0.0
3154,89185,0,0,Radio Rebel,Peter Howitt,Comedy,2/17/12,2012,0.0,0.0
3155,89185,0,0,Radio Rebel,Peter Howitt,Drama,2/17/12,2012,0.0,0.0
3156,89185,0,0,Radio Rebel,Peter Howitt,Family,2/17/12,2012,0.0,0.0
3157,89185,0,0,Radio Rebel,Peter Howitt,TV Movie,2/17/12,2012,0.0,0.0
3158,82618,5000000,0,Girl in Progress,Patricia Riggen,Comedy,5/11/12,2012,4748721.40676122,0.0
3159,82618,5000000,0,Girl in Progress,Patricia Riggen,Drama,5/11/12,2012,4748721.40676122,0.0
3160,84348,0,100345,V/H/S,Matt Bettinelli-Olpin|David Bruckner|Tyler Gillett|Justin Martinez|Glenn McQuaid|Joe Swanberg|Chad Villella|Ti West|Adam Wingard|Radio Silence,Horror,7/28/12,2012,0.0,95302.0899122911
3161,84348,0,100345,V/H/S,Matt Bettinelli-Olpin|David Bruckner|Tyler Gillett|Justin Martinez|Glenn McQuaid|Joe Swanberg|Chad Villella|Ti West|Adam Wingard|Radio Silence,Thriller,7/28/12,2012,0.0,95302.0899122911
3162,76487,1000000,101758490,The Devil Inside,William Brent Bell,Thriller,1/6/12,2012,949744.281352245,96644543.9565396
3163,76487,1000000,101758490,The Devil Inside,William Brent Bell,Horror,1/6/12,2012,949744.281352245,96644543.9565396
3164,127372,0,3346265,Emperor,Peter Webber,Drama,9/14/12,2012,0.0,3178096.04763917
3165,127372,0,3346265,Emperor,Peter Webber,History,9/14/12,2012,0.0,3178096.04763917
3166,127372,0,3346265,Emperor,Peter Webber,War,9/14/12,2012,0.0,3178096.04763917
3167,109513,2000000,14400000,Hit & Run,David Palmer|Dax Shepard,Action,8/22/12,2012,1899488.56270449,13676317.6514723
3168,109513,2000000,14400000,Hit & Run,David Palmer|Dax Shepard,Comedy,8/22/12,2012,1899488.56270449,13676317.6514723
3169,109513,2000000,14400000,Hit & Run,David Palmer|Dax Shepard,Romance,8/22/12,2012,1899488.56270449,13676317.6514723
3170,121824,0,0,Stand Up Guys,Fisher Stevens,Thriller,3/8/12,2012,0.0,0.0
3171,121824,0,0,Stand Up Guys,Fisher Stevens,Comedy,3/8/12,2012,0.0,0.0
3172,121824,0,0,Stand Up Guys,Fisher Stevens,Action,3/8/12,2012,0.0,0.0
3173,97614,12000000,66351,Deadfall,Stefan Ruzowitzky,Crime,11/8/12,2012,11396931.3762269,63016.4828120028
3174,97614,12000000,66351,Deadfall,Stefan Ruzowitzky,Drama,11/8/12,2012,11396931.3762269,63016.4828120028
3175,97614,12000000,66351,Deadfall,Stefan Ruzowitzky,Thriller,11/8/12,2012,11396931.3762269,63016.4828120028
3176,127374,0,0,Arthur Newman,Dante Ariola,Drama,9/7/12,2012,0.0,0.0
3177,75761,0,0,John Dies at the End,Don Coscarelli,Horror,1/23/12,2012,0.0,0.0
3178,75761,0,0,John Dies at the End,Don Coscarelli,Comedy,1/23/12,2012,0.0,0.0
3179,84194,0,0,Excision,Richard Bates Jr.,Horror,9/12/12,2012,0.0,0.0
3180,98948,150000,0,Abraham Lincoln vs. Zombies,Richard Schenkman,Horror,5/29/12,2012,142461.642202836,0.0
3181,98948,150000,0,Abraham Lincoln vs. Zombies,Richard Schenkman,Action,5/29/12,2012,142461.642202836,0.0
3182,98948,150000,0,Abraham Lincoln vs. Zombies,Richard Schenkman,Thriller,5/29/12,2012,142461.642202836,0.0
3183,84175,1800000,21107746,Beasts of the Southern Wild,Benh Zeitlin,Drama,6/29/12,2012,1709539.70643404,20046961.0557357
3184,84175,1800000,21107746,Beasts of the Southern Wild,Benh Zeitlin,Fantasy,6/29/12,2012,1709539.70643404,20046961.0557357
3185,133931,20000000,0,Zambezia,Wayne Thornley,Animation,6/5/12,2012,18994885.6270449,0.0
3186,130925,0,0,Partysaurus Rex,Mark A. Walsh,Animation,9/14/12,2012,0.0,0.0
3187,130925,0,0,Partysaurus Rex,Mark A. Walsh,Comedy,9/14/12,2012,0.0,0.0
3188,130925,0,0,Partysaurus Rex,Mark A. Walsh,Family,9/14/12,2012,0.0,0.0
3189,130925,0,0,Partysaurus Rex,Mark A. Walsh,Fantasy,9/14/12,2012,0.0,0.0
3190,79694,17000000,9627492,The Apparition,Todd Lincoln ,Horror,8/23/12,2012,16145652.7829881,9143655.47076449
3191,79694,17000000,9627492,The Apparition,Todd Lincoln ,Thriller,8/23/12,2012,16145652.7829881,9143655.47076449
3192,100183,3000000,0,Outpost: Black Sun,Steve Barker,Action,1/1/12,2012,2849232.84405673,0.0
3193,100183,3000000,0,Outpost: Black Sun,Steve Barker,Horror,1/1/12,2012,2849232.84405673,0.0
3194,98066,0,0,The Babymakers,Jay Chandrasekhar,Comedy,8/3/12,2012,0.0,0.0
3195,94380,0,0,Bad Ass,Craig Moss,Action,4/12/12,2012,0.0,0.0
3196,94380,0,0,Bad Ass,Craig Moss,Drama,4/12/12,2012,0.0,0.0
3197,84329,2500000,3325038,Robot & Frank,Jake Schreier,Science Fiction,8/16/12,2012,2374360.70338061,3157935.8257789
3198,84329,2500000,3325038,Robot & Frank,Jake Schreier,Comedy,8/16/12,2012,2374360.70338061,3157935.8257789
3199,84329,2500000,3325038,Robot & Frank,Jake Schreier,Drama,8/16/12,2012,2374360.70338061,3157935.8257789
3200,84329,2500000,3325038,Robot & Frank,Jake Schreier,Crime,8/16/12,2012,2374360.70338061,3157935.8257789
3201,177221,0,0,The Battery,Jeremy Gardner,Drama,10/13/12,2012,0.0,0.0
3202,177221,0,0,The Battery,Jeremy Gardner,Horror,10/13/12,2012,0.0,0.0
3203,49014,20500000,6063556,Cosmopolis,David Cronenberg,Drama,5/25/12,2012,19469757.767721,5758827.63565909
3204,134371,0,0,Atlas Shrugged Part II,John Putch,Drama,10/12/12,2012,0.0,0.0
3205,134371,0,0,Atlas Shrugged Part II,John Putch,Science Fiction,10/12/12,2012,0.0,0.0
3206,134371,0,0,Atlas Shrugged Part II,John Putch,Mystery,10/12/12,2012,0.0,0.0
3207,100529,0,252603,Lola Versus,Daryl Wein,Comedy,4/24/12,2012,0.0,239908.254702421
3208,84330,0,0,Room 237,Rodney Ascher,Documentary,10/26/12,2012,0.0,0.0
3209,84184,0,3094813,Celeste & Jesse Forever,Lee Toland Krieger,Comedy,8/3/12,2012,0.0,2939280.94860458
3210,84184,0,3094813,Celeste & Jesse Forever,Lee Toland Krieger,Drama,8/3/12,2012,0.0,2939280.94860458
3211,84184,0,3094813,Celeste & Jesse Forever,Lee Toland Krieger,Romance,8/3/12,2012,0.0,2939280.94860458
3212,124075,0,0,More Than Honey,Markus Imhoof,Documentary,8/10/12,2012,0.0,0.0
3213,86703,0,0,2-Headed Shark Attack,Christopher Ray,Horror,1/17/12,2012,0.0,0.0
3214,86703,0,0,2-Headed Shark Attack,Christopher Ray,Action,1/17/12,2012,0.0,0.0
3215,86703,0,0,2-Headed Shark Attack,Christopher Ray,Thriller,1/17/12,2012,0.0,0.0
3216,86703,0,0,2-Headed Shark Attack,Christopher Ray,Science Fiction,1/17/12,2012,0.0,0.0
3217,71679,65000000,240159255,Resident Evil: Retribution,Paul W.S. Anderson,Action,9/12/12,2012,61733378.2878959,228089879.050065
3218,71679,65000000,240159255,Resident Evil: Retribution,Paul W.S. Anderson,Horror,9/12/12,2012,61733378.2878959,228089879.050065
3219,71679,65000000,240159255,Resident Evil: Retribution,Paul W.S. Anderson,Science Fiction,9/12/12,2012,61733378.2878959,228089879.050065
3220,119685,0,0,Mass Effect: Paragon Lost,Atsushi Takeuchi,Animation,12/28/12,2012,0.0,0.0
3221,119685,0,0,Mass Effect: Paragon Lost,Atsushi Takeuchi,Action,12/28/12,2012,0.0,0.0
3222,119685,0,0,Mass Effect: Paragon Lost,Atsushi Takeuchi,Science Fiction,12/28/12,2012,0.0,0.0
3223,46429,17000000,0,Gallowwalkers,Andrew Goth,Action,10/27/12,2012,16145652.7829881,0.0
3224,46429,17000000,0,Gallowwalkers,Andrew Goth,Horror,10/27/12,2012,16145652.7829881,0.0
3225,46429,17000000,0,Gallowwalkers,Andrew Goth,Western,10/27/12,2012,16145652.7829881,0.0
3226,109843,170000,0,Ill Manors,Ben Drew,Crime,6/6/12,2012,161456.527829881,0.0
3227,109843,170000,0,Ill Manors,Ben Drew,Drama,6/6/12,2012,161456.527829881,0.0
3228,98369,1250000,0,Blue Like Jazz,Steve Taylor,Drama,4/13/12,2012,1187180.3516903,0.0
3229,98369,1250000,0,Blue Like Jazz,Steve Taylor,Comedy,4/13/12,2012,1187180.3516903,0.0
3230,92000,10000000,0,Columbus Circle,George Gallo,Crime,3/5/12,2012,9497442.81352245,0.0
3231,92000,10000000,0,Columbus Circle,George Gallo,Drama,3/5/12,2012,9497442.81352245,0.0
3232,92000,10000000,0,Columbus Circle,George Gallo,Mystery,3/5/12,2012,9497442.81352245,0.0
3233,92000,10000000,0,Columbus Circle,George Gallo,Thriller,3/5/12,2012,9497442.81352245,0.0
3234,89237,0,0,Electrick Children,Rebecca Thomas,Drama,2/10/12,2012,0.0,0.0
3235,84204,0,0,Grabbers,Jon Wright,Science Fiction,8/10/12,2012,0.0,0.0
3236,84204,0,0,Grabbers,Jon Wright,Comedy,8/10/12,2012,0.0,0.0
3237,84204,0,0,Grabbers,Jon Wright,Thriller,8/10/12,2012,0.0,0.0
3238,84204,0,0,Grabbers,Jon Wright,Horror,8/10/12,2012,0.0,0.0
3239,139933,0,14752,Kiss of the Damned,Xan Cassavetes,Thriller,11/7/12,2012,0.0,14010.6276385083
3240,139933,0,14752,Kiss of the Damned,Xan Cassavetes,Horror,11/7/12,2012,0.0,14010.6276385083
3241,139933,0,14752,Kiss of the Damned,Xan Cassavetes,Romance,11/7/12,2012,0.0,14010.6276385083
3242,80304,0,0,Casa De Mi Padre,Matt Piedmont,Comedy,3/15/12,2012,0.0,0.0
3243,80304,0,0,Casa De Mi Padre,Matt Piedmont,Western,3/15/12,2012,0.0,0.0
3244,139715,500000,0,Detention of the Dead,Alex Craig Mann,Comedy,4/27/12,2012,474872.140676122,0.0
3245,139715,500000,0,Detention of the Dead,Alex Craig Mann,Horror,4/27/12,2012,474872.140676122,0.0
3246,84334,0,0,Searching for Sugar Man,Malik Bendjelloul,Documentary,6/30/12,2012,0.0,0.0
3247,84334,0,0,Searching for Sugar Man,Malik Bendjelloul,Music,6/30/12,2012,0.0,0.0
3248,138941,8000,0,Found,Scott Schirmer,Thriller,3/30/12,2012,7597.95425081796,0.0
3249,138941,8000,0,Found,Scott Schirmer,Horror,3/30/12,2012,7597.95425081796,0.0
3250,138941,8000,0,Found,Scott Schirmer,Drama,3/30/12,2012,7597.95425081796,0.0
3251,105526,0,0,Any Day Now,Travis Fine,Drama,12/14/12,2012,0.0,0.0
3252,167956,0,0,Fist of Jesus,AdriÃ¡n Cardona|David MuÃ±oz,Action,6/5/12,2012,0.0,0.0
3253,167956,0,0,Fist of Jesus,AdriÃ¡n Cardona|David MuÃ±oz,Comedy,6/5/12,2012,0.0,0.0
3254,167956,0,0,Fist of Jesus,AdriÃ¡n Cardona|David MuÃ±oz,Horror,6/5/12,2012,0.0,0.0
3255,157305,10400,0,Head Over Heels,Timothy Reckart,Family,5/24/12,2012,9877.34052606335,0.0
3256,157305,10400,0,Head Over Heels,Timothy Reckart,Animation,5/24/12,2012,9877.34052606335,0.0
3257,157305,10400,0,Head Over Heels,Timothy Reckart,Comedy,5/24/12,2012,9877.34052606335,0.0
3258,157305,10400,0,Head Over Heels,Timothy Reckart,Romance,5/24/12,2012,9877.34052606335,0.0
3259,84907,7500000,0,Playback,Michael A. Nickles,Horror,3/9/12,2012,7123082.11014184,0.0
3260,84907,7500000,0,Playback,Michael A. Nickles,Thriller,3/9/12,2012,7123082.11014184,0.0
3261,116977,65000000,73706,Foodfight!,Lawrence Kasanoff,Animation,6/15/12,2012,61733378.2878959,70001.8520013486
3262,116977,65000000,73706,Foodfight!,Lawrence Kasanoff,Action,6/15/12,2012,61733378.2878959,70001.8520013486
3263,116977,65000000,73706,Foodfight!,Lawrence Kasanoff,Comedy,6/15/12,2012,61733378.2878959,70001.8520013486
3264,116977,65000000,73706,Foodfight!,Lawrence Kasanoff,Family,6/15/12,2012,61733378.2878959,70001.8520013486
3265,125558,0,0,Among Friends,Danielle Harris,Comedy,7/8/12,2012,0.0,0.0
3266,125558,0,0,Among Friends,Danielle Harris,Horror,7/8/12,2012,0.0,0.0
3267,137776,0,0,A Mother's Nightmare,Vic Sarin,TV Movie,9/29/12,2012,0.0,0.0
3268,137776,0,0,A Mother's Nightmare,Vic Sarin,Crime,9/29/12,2012,0.0,0.0
3269,137776,0,0,A Mother's Nightmare,Vic Sarin,Mystery,9/29/12,2012,0.0,0.0
3270,137776,0,0,A Mother's Nightmare,Vic Sarin,Thriller,9/29/12,2012,0.0,0.0
3271,101267,12000000,32726956,Katy Perry: Part of Me,Dan Cutforth|Jane Lipsitz,Documentary,6/28/12,2012,11396931.3762269,31082239.3070665
3272,101267,12000000,32726956,Katy Perry: Part of Me,Dan Cutforth|Jane Lipsitz,Music,6/28/12,2012,11396931.3762269,31082239.3070665
3273,84288,0,0,The Invisible War,Kirby Dick,Crime,1/20/12,2012,0.0,0.0
3274,84288,0,0,The Invisible War,Kirby Dick,Drama,1/20/12,2012,0.0,0.0
3275,84288,0,0,The Invisible War,Kirby Dick,History,1/20/12,2012,0.0,0.0
3276,84288,0,0,The Invisible War,Kirby Dick,Documentary,1/20/12,2012,0.0,0.0
3277,122,94000000,1118888979,The Lord of the Rings: The Return of the King,Peter Jackson,Adventure,12/1/03,2003,111423148.609557,1326278010.47567
3278,122,94000000,1118888979,The Lord of the Rings: The Return of the King,Peter Jackson,Fantasy,12/1/03,2003,111423148.609557,1326278010.47567
3279,122,94000000,1118888979,The Lord of the Rings: The Return of the King,Peter Jackson,Action,12/1/03,2003,111423148.609557,1326278010.47567
3280,277,22000000,95708457,Underworld,Len Wiseman,Fantasy,9/19/03,2003,26077758.1852156,113448272.633004
3281,277,22000000,95708457,Underworld,Len Wiseman,Action,9/19/03,2003,26077758.1852156,113448272.633004
3282,277,22000000,95708457,Underworld,Len Wiseman,Thriller,9/19/03,2003,26077758.1852156,113448272.633004
3283,22,140000000,655011224,Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,Adventure,7/9/03,2003,165949370.269553,776419286.73064
3284,22,140000000,655011224,Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,Fantasy,7/9/03,2003,165949370.269553,776419286.73064
3285,22,140000000,655011224,Pirates of the Caribbean: The Curse of the Black Pearl,Gore Verbinski,Action,7/9/03,2003,165949370.269553,776419286.73064
3286,24,30000000,180949000,Kill Bill: Vol. 1,Quentin Tarantino,Action,10/10/03,2003,35560579.3434758,214488375.720753
3287,24,30000000,180949000,Kill Bill: Vol. 1,Quentin Tarantino,Crime,10/10/03,2003,35560579.3434758,214488375.720753
3288,12,94000000,864625978,Finding Nemo,Andrew Stanton|Lee Unkrich,Animation,5/30/03,2003,111423148.609557,1024886689.76997
3289,12,94000000,864625978,Finding Nemo,Andrew Stanton|Lee Unkrich,Family,5/30/03,2003,111423148.609557,1024886689.76997
3290,310,80000000,484572835,Bruce Almighty,Tom Shadyac,Fantasy,5/23/03,2003,94828211.5826022,574389691.557017
3291,310,80000000,484572835,Bruce Almighty,Tom Shadyac,Comedy,5/23/03,2003,94828211.5826022,574389691.557017
3292,508,40000000,244931766,Love Actually,Richard Curtis,Comedy,9/7/03,2003,47414105.7913011,290330516.619355
3293,508,40000000,244931766,Love Actually,Richard Curtis,Romance,9/7/03,2003,47414105.7913011,290330516.619355
3294,508,40000000,244931766,Love Actually,Richard Curtis,Drama,9/7/03,2003,47414105.7913011,290330516.619355
3295,9480,78000000,179179718,Daredevil,Mark Steven Johnson,Fantasy,2/14/03,2003,92457506.2930371,212391152.622687
3296,9480,78000000,179179718,Daredevil,Mark Steven Johnson,Action,2/14/03,2003,92457506.2930371,212391152.622687
3297,9480,78000000,179179718,Daredevil,Mark Steven Johnson,Crime,2/14/03,2003,92457506.2930371,212391152.622687
3298,9480,78000000,179179718,Daredevil,Mark Steven Johnson,Science Fiction,2/14/03,2003,92457506.2930371,212391152.622687
3299,9480,78000000,179179718,Daredevil,Mark Steven Johnson,Thriller,2/14/03,2003,92457506.2930371,212391152.622687
3300,9654,60000000,176070171,The Italian Job,F. Gary Gray,Thriller,5/30/03,2003,71121158.6869516,208705242.862161
3301,9654,60000000,176070171,The Italian Job,F. Gary Gray,Action,5/30/03,2003,71121158.6869516,208705242.862161
3302,9654,60000000,176070171,The Italian Job,F. Gary Gray,Crime,5/30/03,2003,71121158.6869516,208705242.862161
3303,10147,23000000,76488889,Bad Santa,Terry Zwigoff,Drama,11/25/03,2003,27263110.8299981,90666306.8726272
3304,10147,23000000,76488889,Bad Santa,Terry Zwigoff,Comedy,11/25/03,2003,27263110.8299981,90666306.8726272
3305,10147,23000000,76488889,Bad Santa,Terry Zwigoff,Crime,11/25/03,2003,27263110.8299981,90666306.8726272
3306,8409,36000000,44350926,A Man Apart,F. Gary Gray,Action,4/4/03,2003,42672695.212171,52571487.4326541
3307,8409,36000000,44350926,A Man Apart,F. Gary Gray,Drama,4/4/03,2003,42672695.212171,52571487.4326541
3308,1584,35000000,131282949,The School of Rock,Richard Linklater,Comedy,10/3/03,2003,41487342.5673884,155616590.811999
3309,1584,35000000,131282949,The School of Rock,Richard Linklater,Music,10/3/03,2003,41487342.5673884,155616590.811999
3310,8619,150000000,212011111,Master and Commander: The Far Side of the World,Peter Weir,Adventure,11/14/03,2003,177802896.717379,251307931.147132
3311,55931,5000000,0,The Animatrix,Peter Chung|Yoshiaki Kawajiri|Takeshi Koike|Mahiro Maeda|KÃ´ji Morimoto|Shinichiro Watanabe|Andrew R. Jones,Animation,5/9/03,2003,5926763.22391264,0.0
3312,55931,5000000,0,The Animatrix,Peter Chung|Yoshiaki Kawajiri|Takeshi Koike|Mahiro Maeda|KÃ´ji Morimoto|Shinichiro Watanabe|Andrew R. Jones,Science Fiction,5/9/03,2003,5926763.22391264,0.0
3313,11635,24000000,87055349,Old School,Todd Phillips,Comedy,2/21/03,2003,28448463.4747806,103191288.179616
3314,9257,80000000,116643346,S.W.A.T.,Clark Johnson,Action,8/8/03,2003,94828211.5826022,138263498.677383
3315,9257,80000000,116643346,S.W.A.T.,Clark Johnson,Thriller,8/8/03,2003,94828211.5826022,138263498.677383
3316,9257,80000000,116643346,S.W.A.T.,Clark Johnson,Crime,8/8/03,2003,94828211.5826022,138263498.677383
3317,4970,40000000,141591324,Gothika,Mathieu Kassovitz,Horror,11/21/03,2003,47414105.7913011,167835650.381659
3318,4970,40000000,141591324,Gothika,Mathieu Kassovitz,Thriller,11/21/03,2003,47414105.7913011,167835650.381659
3319,470,20000000,60427839,21 Grams,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,Drama,9/6/03,2003,23707052.8956505,71628298.7771428
3320,470,20000000,60427839,21 Grams,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,Crime,9/6/03,2003,23707052.8956505,71628298.7771428
3321,470,20000000,60427839,21 Grams,Alejandro GonzÃ¡lez IÃ±Ã¡rritu,Thriller,9/6/03,2003,23707052.8956505,71628298.7771428
3322,10159,85000000,80916492,The Rundown,Peter Berg,Adventure,9/26/03,2003,100754974.806514,95914577.7987242
3323,10159,85000000,80916492,The Rundown,Peter Berg,Action,9/26/03,2003,100754974.806514,95914577.7987242
3324,10159,85000000,80916492,The Rundown,Peter Berg,Comedy,9/26/03,2003,100754974.806514,95914577.7987242
3325,10159,85000000,80916492,The Rundown,Peter Berg,Thriller,9/26/03,2003,100754974.806514,95914577.7987242
3326,4464,87000000,148336445,Seabiscuit,Gary Ross,Drama,7/22/03,2003,103125680.096079,175830997.398388
3327,4464,87000000,148336445,Seabiscuit,Gary Ross,History,7/22/03,2003,103125680.096079,175830997.398388
3328,6171,68000000,75715436,Dreamcatcher,Lawrence Kasdan,Drama,3/21/03,2003,80603979.8452119,89749492.3134622
3329,6171,68000000,75715436,Dreamcatcher,Lawrence Kasdan,Horror,3/21/03,2003,80603979.8452119,89749492.3134622
3330,6171,68000000,75715436,Dreamcatcher,Lawrence Kasdan,Science Fiction,3/21/03,2003,80603979.8452119,89749492.3134622
3331,6171,68000000,75715436,Dreamcatcher,Lawrence Kasdan,Thriller,3/21/03,2003,80603979.8452119,89749492.3134622
3332,9499,0,12991996,Le Divorce,James Ivory,Comedy,8/8/03,2003,0.0,15400096.819604
3333,9499,0,12991996,Le Divorce,James Ivory,Drama,8/8/03,2003,0.0,15400096.819604
3334,9499,0,12991996,Le Divorce,James Ivory,Romance,8/8/03,2003,0.0,15400096.819604
3335,504,8000000,60378584,Monster,Patty Jenkins,Crime,11/16/03,2003,9482821.15826022,71569914.232624
3336,504,8000000,60378584,Monster,Patty Jenkins,Drama,11/16/03,2003,9482821.15826022,71569914.232624
3337,8046,54000000,7266209,Gigli,Martin Brest,Drama,8/1/03,2003,64009042.8182565,8613020.0556926
3338,11059,7000000,13818181,House of the Dead,Uwe Boll,Horror,4/11/03,2003,8297468.51347769,16379417.3944336
3339,11059,7000000,13818181,House of the Dead,Uwe Boll,Action,4/11/03,2003,8297468.51347769,16379417.3944336
3340,11059,7000000,13818181,House of the Dead,Uwe Boll,Thriller,4/11/03,2003,8297468.51347769,16379417.3944336
3341,2662,7000000,16829545,House of 1000 Corpses,Rob Zombie,Horror,4/11/03,2003,8297468.51347769,19948945.6762365
3342,237,6400000,2500000,Young Adam,David Mackenzie,Drama,9/26/03,2003,7586256.92660817,2963381.61195632
3343,237,6400000,2500000,Young Adam,David Mackenzie,Thriller,9/26/03,2003,7586256.92660817,2963381.61195632
3344,237,6400000,2500000,Young Adam,David Mackenzie,Crime,9/26/03,2003,7586256.92660817,2963381.61195632
3345,237,6400000,2500000,Young Adam,David Mackenzie,Romance,9/26/03,2003,7586256.92660817,2963381.61195632
3346,1550,300000,0,Pieces of April,Peter Hedges,Comedy,1/19/03,2003,355605.793434758,0.0
3347,1550,300000,0,Pieces of April,Peter Hedges,Drama,1/19/03,2003,355605.793434758,0.0
3348,302,7800000,22441323,Swimming Pool,FranÃ§ois Ozon,Thriller,5/18/03,2003,9245750.62930371,26600881.5704689
3349,302,7800000,22441323,Swimming Pool,FranÃ§ois Ozon,Crime,5/18/03,2003,9245750.62930371,26600881.5704689
3350,10133,7500000,0,Cypher,Vincenzo Natali,Thriller,1/18/03,2003,8890144.83586896,0.0
3351,10133,7500000,0,Cypher,Vincenzo Natali,Science Fiction,1/18/03,2003,8890144.83586896,0.0
3352,10133,7500000,0,Cypher,Vincenzo Natali,Mystery,1/18/03,2003,8890144.83586896,0.0
3353,5146,0,20440627,The In-Laws,Andrew Fleming,Action,5/23/03,2003,0.0,24229351.2754631
3354,5146,0,20440627,The In-Laws,Andrew Fleming,Comedy,5/23/03,2003,0.0,24229351.2754631
3355,19766,80000000,0,Inspector Gadget 2,Alex Zamm,Action,3/11/03,2003,94828211.5826022,0.0
3356,19766,80000000,0,Inspector Gadget 2,Alex Zamm,Adventure,3/11/03,2003,94828211.5826022,0.0
3357,19766,80000000,0,Inspector Gadget 2,Alex Zamm,Comedy,3/11/03,2003,94828211.5826022,0.0
3358,19766,80000000,0,Inspector Gadget 2,Alex Zamm,Family,3/11/03,2003,94828211.5826022,0.0
3359,8696,10000000,96542059,Calendar Girls,Nigel Cole,Comedy,9/2/03,2003,11853526.4478252,114436384.9684
3360,11427,0,0,Dead End,Jean-Baptiste Andrea|Fabrice Canepa,Mystery,1/30/03,2003,0.0,0.0
3361,11427,0,0,Dead End,Jean-Baptiste Andrea|Fabrice Canepa,Horror,1/30/03,2003,0.0,0.0
3362,11427,0,0,Dead End,Jean-Baptiste Andrea|Fabrice Canepa,Thriller,1/30/03,2003,0.0,0.0
3363,321,4361898,3031801,Mambo Italiano,Ã‰mile Gaudreault,Comedy,6/6/03,2003,5170387.33057161,3593753.33380431
3364,321,4361898,3031801,Mambo Italiano,Ã‰mile Gaudreault,Romance,6/6/03,2003,5170387.33057161,3593753.33380431
3365,14892,0,0,The Big Empty,Steve Anderson,Comedy,5/16/03,2003,0.0,0.0
3366,14892,0,0,The Big Empty,Steve Anderson,Drama,5/16/03,2003,0.0,0.0
3367,14892,0,0,The Big Empty,Steve Anderson,Mystery,5/16/03,2003,0.0,0.0
3368,14892,0,0,The Big Empty,Steve Anderson,Science Fiction,5/16/03,2003,0.0,0.0
3369,24982,13000000,17040871,Ghosts of the Abyss,James Cameron,Family,4/10/03,2003,15409584.3821728,20199441.5092478
3370,24982,13000000,17040871,Ghosts of the Abyss,James Cameron,Documentary,4/10/03,2003,15409584.3821728,20199441.5092478
3371,11420,0,4500000,The Corporation,Mark Achbar|Jennifer Abbott,Documentary,9/10/03,2003,0.0,5334086.90152137
3372,17813,30000000,15368897,Alex & Emma,Rob Reiner,Comedy,6/16/03,2003,35560579.3434758,18217562.7063402
3373,17813,30000000,15368897,Alex & Emma,Rob Reiner,Romance,6/16/03,2003,35560579.3434758,18217562.7063402
3374,21525,0,7808524,Tupac: Resurrection,Lauren Lazin,Music,1/23/03,2003,0.0,9255854.57524784
3375,21525,0,7808524,Tupac: Resurrection,Lauren Lazin,Documentary,1/23/03,2003,0.0,9255854.57524784
3376,597,200000000,1845034188,Titanic,James Cameron,Drama,11/18/97,1997,271692064.214419,2506405735.41947
3377,597,200000000,1845034188,Titanic,James Cameron,Romance,11/18/97,1997,271692064.214419,2506405735.41947
3378,597,200000000,1845034188,Titanic,James Cameron,Thriller,11/18/97,1997,271692064.214419,2506405735.41947
3379,607,90000000,589390539,Men in Black,Barry Sonnenfeld,Action,7/1/97,1997,122261428.896488,800663660.846796
